timestamp,PS_0_x,PS_0_y,PS_1_x,PS_1_y,PS_2_x,PS_2_y,PS_3_x,PS_3_y,PS_4_x,PS_4_y,PS_5_x,PS_5_y,PS_6_x,PS_6_y,PS_7_x,PS_7_y,PS_8_x,PS_8_y,PS_9_x,PS_9_y,PS_10_x,PS_10_y,PS_11_x,PS_11_y,PS_12_x,PS_12_y,PS_13_x,PS_13_y,PS_14_x,PS_14_y,PS_15_x,PS_15_y,PS_16_x,PS_16_y,PS_17_x,PS_17_y,PS_18_x,PS_18_y,PS_19_x,PS_19_y,PS_20_x,PS_20_y,PS_21_x,PS_21_y,PS_22_x,PS_22_y,PS_23_x,PS_23_y,PS_24_x,PS_24_y,PS_25_x,PS_25_y,PS_26_x,PS_26_y,PS_27_x,PS_27_y,PS_28_x,PS_28_y,PS_29_x,PS_29_y,PS_30_x,PS_30_y,PS_31_x,PS_31_y,PS_32_x,PS_32_y,LH_0_x,LH_0_y,LH_1_x,LH_1_y,LH_2_x,LH_2_y,LH_3_x,LH_3_y,LH_4_x,LH_4_y,LH_5_x,LH_5_y,LH_6_x,LH_6_y,LH_7_x,LH_7_y,LH_8_x,LH_8_y,LH_9_x,LH_9_y,LH_10_x,LH_10_y,LH_11_x,LH_11_y,LH_12_x,LH_12_y,LH_13_x,LH_13_y,LH_14_x,LH_14_y,LH_15_x,LH_15_y,LH_16_x,LH_16_y,LH_17_x,LH_17_y,LH_18_x,LH_18_y,LH_19_x,LH_19_y,LH_20_x,LH_20_y,RH_0_x,RH_0_y,RH_1_x,RH_1_y,RH_2_x,RH_2_y,RH_3_x,RH_3_y,RH_4_x,RH_4_y,RH_5_x,RH_5_y,RH_6_x,RH_6_y,RH_7_x,RH_7_y,RH_8_x,RH_8_y,RH_9_x,RH_9_y,RH_10_x,RH_10_y,RH_11_x,RH_11_y,RH_12_x,RH_12_y,RH_13_x,RH_13_y,RH_14_x,RH_14_y,RH_15_x,RH_15_y,RH_16_x,RH_16_y,RH_17_x,RH_17_y,RH_18_x,RH_18_y,RH_19_x,RH_19_y,RH_20_x,RH_20_y,stat_0
0.0,1149.1273498535156,1213.6951446533203,1256.5184020996094,1101.4503479003906,1309.7854614257812,1111.6943359375,1360.70556640625,1121.4807510375977,1076.852798461914,1078.3870697021484,1022.2355651855469,1074.581527709961,986.6563415527344,1072.3140716552734,1496.3899230957031,1166.7713165283203,957.6520538330078,1115.8966064453125,1243.8334655761719,1363.7886047363281,1037.8385925292969,1355.59720993042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.1901914955413212,1151.119613647461,1222.9278564453125,1260.9896087646484,1107.6330184936523,1316.4852905273438,1116.6315078735352,1366.6250610351562,1125.469970703125,1077.682876586914,1083.9591026306152,1025.805892944336,1079.6852111816406,987.4641418457031,1076.503562927246,1494.4981384277344,1166.9883728027344,957.4636840820312,1115.974998474121,1249.3571472167969,1378.5470962524414,1043.3333587646484,1358.8412284851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3803829910826425,1151.1912536621094,1226.7219543457031,1262.178955078125,1111.0238075256348,1318.5185241699219,1119.5826530456543,1368.0021667480469,1128.1123161315918,1077.844009399414,1086.2845420837402,1027.4775695800781,1081.1330795288086,987.6277160644531,1077.2320747375488,1487.4066162109375,1167.4757957458496,957.3301696777344,1115.8337593078613,1249.862289428711,1384.962558746338,1044.7900390625,1359.1522216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5705744866239638,1146.481704711914,1232.4885368347168,1260.6422424316406,1115.7526016235352,1317.998046875,1123.6960411071777,1367.4710083007812,1131.7234992980957,1076.2811279296875,1092.167854309082,1026.986312866211,1086.6153717041016,985.8536529541016,1081.7888259887695,1478.9094543457031,1169.2177772521973,956.7507171630859,1117.1902656555176,1246.241455078125,1393.5702323913574,1044.0528869628906,1362.074851989746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.760765982165285,1143.22265625,1236.161231994629,1258.4085845947266,1118.8889503479004,1316.92138671875,1126.325798034668,1366.4208984375,1133.7119102478027,1074.1812896728516,1096.8421936035156,1025.6764221191406,1091.4295196533203,983.2738494873047,1086.5718841552734,1470.7345581054688,1169.5279121398926,953.3251953125,1119.1247940063477,1243.262939453125,1397.2803115844727,1042.823486328125,1364.3115997314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9509574777066064,1138.6238098144531,1238.524055480957,1255.0738525390625,1120.3492164611816,1314.7611999511719,1127.3442268371582,1363.99658203125,1134.4435691833496,1071.089859008789,1099.3643760681152,1023.1475067138672,1093.9811706542969,980.0201416015625,1089.187240600586,1462.7978515625,1169.6979522705078,948.0989074707031,1120.804786682129,1236.700210571289,1398.826026916504,1039.8834228515625,1365.7254219055176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1411489732479276,1137.509765625,1241.7437553405762,1253.6491394042969,1122.4780082702637,1313.8114929199219,1128.8387298583984,1362.7511596679688,1135.5339050292969,1069.218521118164,1102.7356147766113,1021.6653442382812,1097.696304321289,977.5926208496094,1093.1361198425293,1459.5101928710938,1169.8517799377441,943.8170623779297,1123.6236572265625,1235.8683013916016,1401.127529144287,1039.654769897461,1369.8846817016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3313404687892487,1136.7252349853516,1245.2902793884277,1252.6945495605469,1123.3302116394043,1313.3668518066406,1129.2998313903809,1362.2325134277344,1135.8397483825684,1067.74169921875,1104.065227508545,1020.5183410644531,1098.92578125,975.8512115478516,1094.386100769043,1459.2707824707031,1169.9509620666504,941.3521575927734,1124.5222091674805,1235.656509399414,1404.168701171875,1039.480972290039,1374.5741844177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.52153196433057,1134.225845336914,1246.1533546447754,1250.4325103759766,1123.5276222229004,1311.8081665039062,1129.3396949768066,1360.7766723632812,1135.838508605957,1065.5253601074219,1104.539394378662,1018.4980773925781,1099.262809753418,973.4688568115234,1094.7100639343262,1457.70751953125,1169.9305534362793,938.9669799804688,1124.7819900512695,1234.0692138671875,1404.1537284851074,1037.7364349365234,1375.2447128295898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.7117234598718911,1128.9896392822266,1248.5576629638672,1245.5757904052734,1125.9974479675293,1308.0628967285156,1131.7780494689941,1357.8999328613281,1138.0596160888672,1062.6823425292969,1106.7839622497559,1015.9236145019531,1101.1484146118164,970.7787322998047,1096.2959289550781,1455.1930236816406,1170.9112167358398,937.6502990722656,1125.7421493530273,1229.8773193359375,1406.829833984375,1034.4682312011719,1376.7473220825195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
